"","UNITID_P","INSTNM","BRANCH","Address","City","State","ZIP","sector_cd","Sector_desc","men_total","women_total","Total","MURD10","NEG_M10","FORCIB10","NONFOR10","ROBBE10","AGG_A10","BURGLA10","VEHIC10","ARSON10","MURD11","NEG_M11","FORCIB11","NONFOR11","ROBBE11","AGG_A11","BURGLA11","VEHIC11","ARSON11","MURD12","NEG_M12","FORCIB12","NONFOR12","ROBBE12","AGG_A12","BURGLA12","VEHIC12","ARSON12","FILTER10","FILTER11","FILTER12"
"6273",221397002,"Roane State Community College","Oak Ridge Branch Campus","701 Briarcliff Ave.","Oak Ridge","TN","37830",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6274",221397003,"Roane State Community College","Loudon County Center","100 West Broadway","Lenoir City","TN","37771",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6275",221397004,"Roane State Community College","Knoxville Center for Health Sciences","132 Hayfield Road","Knoxville","TN","37922",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6276",221397005,"Roane State Community College","Campbell County Center","201 Independance Drive","LaFollette","TN","37766",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6277",221397006,"Roane State Community College","Scott County Center","410 W. H. Swain Boulevard","Huntsville","TN","37756",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"6278",221397007,"Roane State Community College","Cumberland County Center","2567 Cook Road","Crossville","TN","38571",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6279",221397008,"Roane State Community College","Fentress County  Center","632 N Main Street","Jamestown","TN","38556",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6280",221397009,"Roane State Community College","Morgan County Higher Education Center","150 Longview Drive","Wartburg","TN","37887",4,"Public, 2-year",2175,4333,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6281",221430001,"Tennessee Technology Center at Crump","Tennessee College of Applied Technology Crump","3070 HWY. 64, Post Office Box 89","CRUMP","TN","38327",4,"Public, 2-year",148,81,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6282",221485001,"Southwest Tennessee Community College","Macon Cove Campus","5983 Macon Cove","MEMPHIS","TN","381347693",4,"Public, 2-year",4405,7815,12220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
"6283",221485002,"Southwest Tennessee Community College","Union Avenue Campus","737 Union Ave.","Memphis","TN","38103",4,"Public, 2-year",4405,7815,12220,0,0,0,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6284",221485003,"Southwest Tennessee Community College","Maxine A.Smith Center","8800 E. Shelby Drive","Memphis","TN","38125",4,"Public, 2-year",4405,7815,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6285",221485004,"Southwest Tennessee Community College","Whitehaven Center","3035 Directors Row, Building 6","Memphis","TN","38118",4,"Public, 2-year",4405,7815,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6286",221485005,"Southwest Tennessee Community College","Gill Center","3833 Mountain Terrace","Memphis","TN","38127",4,"Public, 2-year",4405,7815,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6287",221485006,"Southwest Tennessee Community College","Millington Center","6500 Navy Road","Millington","TN","38053",4,"Public, 2-year",4405,7815,12220,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6288",221494001,"Tennessee Technology Center at Shelbyville","Main Campus","1405 MADISON ST","SHELBYVILLE","TN","37160",4,"Public, 2-year",302,140,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6289",221519001,"Sewanee-The University of the South","Main Campus","735 University Avenue","Sewanee","TN","373831000",2,"Private nonprofit, 4-year or above",765,823,1588,0,0,2,0,0,0,13,0,1,0,0,3,0,0,0,33,0,1,0,0,4,0,0,2,22,0,0,1,1,1
"6290",221582001,"Tennessee Technology Center at Oneida-Huntsville","Main Campus","355 SCOTT HIGH DR","HUNTSVILLE","TN","377564149",4,"Public, 2-year",94,152,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6291",221591001,"Tennessee Technology Center at Crossville","Main Campus","910 MILLER AVENUE","CROSSVILLE","TN","38555",4,"Public, 2-year",182,116,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6292",221607001,"Tennessee Technology Center at McMinnville","Main Campus","241 VO-TECH DR","MCMINNVILLE","TN","37110",4,"Public, 2-year",125,96,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6293",221616001,"Tennessee Technology Center at Jackson","Tennessee College of Applied Technology-Jackson","2468 Technology Center Drive","Jackson","TN","38301",4,"Public, 2-year",273,154,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"6294",221616002,"Tennessee Technology Center at Jackson","Lexington Extension Campus","230 South Broad Street","Lexington","TN","38351",4,"Public, 2-year",273,154,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6295",221625001,"Tennessee Technology Center at Knoxville","Tennessee College of Applied Technology - Knoxville","1100 LIBERTY ST","KNOXVILLE","TN","37919",4,"Public, 2-year",248,519,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6296",221634001,"Tennessee Technology Center at Whiteville","Whiteville Campus","1685 Highway 64","WHITEVILLE","TN","38075",4,"Public, 2-year",112,42,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6297",221634002,"Tennessee Technology Center at Whiteville","Brownsville Campus","401 Morgan St","Brownsville","TN","38072",4,"Public, 2-year",112,42,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6298",221643001,"Pellissippi State Community College","Hardin Valley Campus","10915 Hardin Valley Road","KNOXVILLE","TN","379330990",4,"Public, 2-year",4952,5636,10588,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1
"6299",221643002,"Pellissippi State Community College","Division Street Campus","3435 Division Street","Knoxville","TN","37919",4,"Public, 2-year",4952,5636,10588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6300",221643003,"Pellissippi State Community College","Blount County Campus","2731 West Lamar Alexander Parkway","Friendsville","TN","37737",4,"Public, 2-year",4952,5636,10588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1
"6301",221643005,"Pellissippi State Community College","Magnolia Avenue Campus","1016 East Magnolia Avenue","Knoxville","TN","37919",4,"Public, 2-year",4952,5636,10588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6302",221661001,"Southern Adventist University","Southern Adventist University","4881 TAYLOR CIR","COLLEGEDALE","TN","373150370",2,"Private nonprofit, 4-year or above",1425,1894,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,2,2,0,1,1,1
"6303",221670001,"Southern College of Optometry","Main Campus","1245 MADISON AVE","MEMPHIS","TN","381042222",2,"Private nonprofit, 4-year or above",214,284,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6304",221731001,"Tennessee Wesleyan College","Main Campus","204 EAST COLLEGE STREET","ATHENS","TN","37303",2,"Private nonprofit, 4-year or above",402,715,1117,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"6305",221740001,"The University of Tennessee at Chattanooga","The University of Tennessee, Chattanooga","615 MCCALLIE AVE","CHATTANOOGA","TN","374032598",1,"Public, 4-year or above",5221,6439,11660,0,0,1,0,1,1,19,3,0,0,0,0,0,0,2,15,1,1,0,0,1,0,1,3,22,0,0,1,1,1
"6306",221759001,"The University of Tennessee","Main Campus","831 Andy Holt Tower","Knoxville","TN","379960180",1,"Public, 4-year or above",14824,15009,29833,0,0,1,0,0,0,16,4,3,0,0,4,0,1,0,28,10,0,0,0,8,0,1,3,37,14,0,1,1,1
"6307",221759002,"The University of Tennessee","The University of Tennessee Space Institute","411 B. H. Goethert Parkway","Tullahoma","TN","373889700",1,"Public, 4-year or above",14824,15009,29833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6308",221759003,"The University of Tennessee","The University of Tennessee, Health Science Center","220 Hyman Administration Bldg., 62 S. Dunlap","Memphis","TN","38163",1,"Public, 4-year or above",14824,15009,29833,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,1,1,1
"6309",221768001,"The University of Tennessee-Martin","Main Campus","UNIVERSITY AVE","MARTIN","TN","38238",1,"Public, 4-year or above",3145,4598,7743,0,0,0,0,0,0,9,1,0,0,0,2,0,1,0,9,0,0,0,0,1,0,1,2,11,0,0,1,1,1
"6310",221768005,"The University of Tennessee-Martin","Jackson Center","2046 N. Parkway Rm 223 Mcwherter Bldg","Jackson","TN","38301",1,"Public, 4-year or above",3145,4598,7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6311",221768007,"The University of Tennessee-Martin","Parsons Center","535 Tennessee Ave South","Parsons","TN","38263",1,"Public, 4-year or above",3145,4598,7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6312",221768008,"The University of Tennessee-Martin","Ripley Center","315 S. Washington Street","Ripley","TN","38063",1,"Public, 4-year or above",3145,4598,7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6313",221768009,"The University of Tennessee-Martin","Selmer Center","1269 Tennessee Ave","Selmer","TN","38375",1,"Public, 4-year or above",3145,4598,7743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6314",221795001,"Fountainhead College of Technology","Main Campus","10208 Technology Dr","KNOXVILLE","TN","37932",3,"Private for-profit, 4-year or above",228,23,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6315",221829001,"Tennessee School of Beauty of Knoxville Inc","Main Campus","4704 WESTERN AVE","KNOXVILLE","TN","37921",9,"Private for-profit, less-than 2-year",12,215,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6316",221838001,"Tennessee State University","Main Campus","3500 JOHN MERRITT BLVD","NASHVILLE","TN","372091561",1,"Public, 4-year or above",3128,5612,8740,0,0,2,0,8,8,8,6,0,0,0,2,0,9,9,5,5,0,0,0,1,0,5,2,6,1,0,1,1,1
"6317",221847001,"Tennessee Technological University","Tennessee Technological University","1 William L. Jones Drive","COOKEVILLE","TN","385050001",1,"Public, 4-year or above",5966,5503,11469,0,0,1,0,1,3,24,0,0,0,0,1,0,0,2,15,1,1,0,0,1,0,0,3,16,1,1,1,1,1
"6318",221847004,"Tennessee Technological University","Appalachian Center for Crafts","1560 Craft Center Drive","Smithville","TN","37166",1,"Public, 4-year or above",5966,5503,11469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6319",221847008,"Tennessee Technological University","Shipley Farm / Ag Pavilion","2390 Gainesboro Grade","Cookeville","TN","38501",1,"Public, 4-year or above",5966,5503,11469,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6320",221856001,"Tennessee Temple University","Main Campus","1815 UNION AVE","CHATTANOOGA","TN","37404",2,"Private nonprofit, 4-year or above",548,420,968,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6321",221892001,"Trevecca Nazarene University","Main Campus","333 MURFREESBORO RD","NASHVILLE","TN","37210",2,"Private nonprofit, 4-year or above",957,1515,2472,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6322",221908001,"Northeast State Community College","Main Campus","2425 HWY 75","BLOUNTVILLE","TN","376170246",4,"Public, 2-year",2941,3505,6446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"6323",221908004,"Northeast State Community College","Northeast State at Elizabethton","386 Highway 91","Elizabethton","TN","37643",4,"Public, 2-year",2941,3505,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6324",221908005,"Northeast State Community College","Northeast State at Gray","120 Dillon Court","Gray","TN","37615",4,"Public, 2-year",2941,3505,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6325",221908006,"Northeast State Community College","Northeast State at Kingsport","300 West Main Street","Kingsport","TN","37660",4,"Public, 2-year",2941,3505,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6326",221953001,"Tusculum College","Main Campus","60 Shiloh Road","Greeneville","TN","37743",2,"Private nonprofit, 4-year or above",922,1277,2199,0,0,1,0,0,0,14,0,0,0,0,2,0,0,0,28,0,0,0,0,3,0,0,0,43,0,0,1,1,1
"6327",221971001,"Union University","Main Campus","1050 UNION UNIVERSITY DR","JACKSON","TN","383059901",2,"Private nonprofit, 4-year or above",1582,2414,3996,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,3,1,0,1,1,1
"6328",221980001,"New Concepts School of Cosmetology","Main Campus","1412 South Lee Highway","Cleveland","TN","37311",9,"Private for-profit, less-than 2-year",3,113,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6329",221999001,"Vanderbilt University","Main Campus","2101 WEST END AVENUE","NASHVILLE","TN","37240",2,"Private nonprofit, 4-year or above",5956,6754,12710,0,0,10,0,0,6,20,0,1,0,0,11,0,2,3,19,3,1,0,0,13,0,4,7,13,0,1,1,1,1
"6330",222026001,"Volunteer Beauty School-Dyersburg","Main Campus","395 US Hwy 51 Bypass N Suite A","DYERSBURG","TN","38024",9,"Private for-profit, less-than 2-year",3,80,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6331",222053001,"Volunteer State Community College","Main Campus","1480 NASHVILLE PKE","GALLATIN","TN","370663188",4,"Public, 2-year",3069,5108,8177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6332",222062001,"Walters State Community College","Walters State Community College - Morristown","500 S. Davy Crockett Parkway","Morristown","TN","378136899",4,"Public, 2-year",2540,4014,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
"6333",222062002,"Walters State Community College","Walters State Greeneville, Greene County Campus","215 N. College Street","Greeneville","TN","37843",4,"Public, 2-year",2540,4014,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"6334",222062003,"Walters State Community College","Walters State Sevierville, Sevier County Campus","1720 Old Newport Hwy.","Sevierville","TN","37876",4,"Public, 2-year",2540,4014,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6335",222062004,"Walters State Community College","Walters State, Claiborne County Campus","907 Main Street","New Tazewell","TN","37825",4,"Public, 2-year",2540,4014,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6336",222062005,"Walters State Community College","Walters State, Expo Center","1615 Pavillion Drive","White Pine","TN","37890",4,"Public, 2-year",2540,4014,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6337",222099001,"West Tennessee Business College","West Tennessee Business College","1186 HWY 45 BYPASS","JACKSON","TN","38301",6,"Private for-profit, 2-year",10,275,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6338",222105001,"William Moore College of Technology","Main Campus","1200 Poplar Ave","Memphis","TN","381047240",5,"Private nonprofit, 2-year",191,2,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6339",222178001,"Abilene Christian University","Main Campus","1600 Campus Court","ABILENE","TX","79601",2,"Private nonprofit, 4-year or above",1904,2463,4367,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,1,7,2,0,1,1,1
"6340",222567001,"Alvin Community College","Alvin Community College","3110 MUSTANG RD","ALVIN","TX","775114898",4,"Public, 2-year",2140,2969,5109,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,1,1
"6341",222576001,"Amarillo College","Washington Street Campus","2201 S. WASHINGTON","AMARILLO","TX","79178",4,"Public, 2-year",4423,7107,11530,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"6342",222576002,"Amarillo College","Amarillo College East Campus","1911 J avenue","Amarillo","TX","79111",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6343",222576003,"Amarillo College","Amarillo College West Campus","6222 sw 9th","Amarillo","TX","79106",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6344",222576004,"Amarillo College","Amarillo College Polk street Campus","1314 S. Polk","Amarillo","TX","79101",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"6345",222576005,"Amarillo College","Amarillo College Community Link","2412 N. Grand","Amarillo","TX","79107",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6346",222576006,"Amarillo College","Moore County Campus","1220 E. 1st","Dumas","TX","79029",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6347",222576007,"Amarillo College","Amarillo College Hereford Campus","241 AVE H","Hereford","TX","79045",4,"Public, 2-year",4423,7107,11530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6348",222673001,"American Commercial College-San Angelo","Main Campus","3177 EXECUTIVE DR","SAN ANGELO","TX","76904",9,"Private for-profit, less-than 2-year",11,95,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6349",222707001,"American Commercial College-Odessa","Odessa Campus","5119 Twin Towers","ODESSA","TX","79762",9,"Private for-profit, less-than 2-year",0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6350",222822001,"Angelina College","ANGELINA COLLEGE","3500 HWY 59 SOUTH","LUFKIN","TX","75904",4,"Public, 2-year",1963,3479,5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6351",222831001,"Angelo State University","Main Campus","2601 W AVE N","SAN ANGELO","TX","76909",1,"Public, 4-year or above",3017,3871,6888,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,6,0,0,1,1,1
"6352",222877001,"Arlington Baptist College","Main Campus","3001 W DIVISION ST","ARLINGTON","TX","760123425",2,"Private nonprofit, 4-year or above",167,98,265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6353",222886001,"Arlington Career Institute","Main Campus","901 AVE K","GRAND PRAIRIE","TX","75050",6,"Private for-profit, 2-year",25,238,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6354",222938001,"The Art Institute of Houston","The Art Institute of Houston","4140 Southwest Freeway","HOUSTON","TX","770279625",3,"Private for-profit, 4-year or above",1188,1271,2459,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6355",222938002,"The Art Institute of Houston","The Art Institute of Houston - North","10740 North Gessner Drive","Houston","TX","77064",3,"Private for-profit, 4-year or above",1188,1271,2459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1
"6356",222983001,"Austin College","Main Campus","900 N GRAND AVE","SHERMAN","TX","750904400",2,"Private nonprofit, 4-year or above",605,655,1260,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,10,0,3,1,1,1
"6357",222992001,"Austin Community College District","Highland Business Center","5930 Middle Fiskville Road","Austin","TX","78752",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6358",222992002,"Austin Community College District","Cypress Creek","1515 Cypress Creek Road","Cedar Park","TX","78613",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6359",222992003,"Austin Community College District","Northridge Campus","11928 Stonehollow Drive","Austin","TX","78758",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6360",222992005,"Austin Community College District","Pinnacle Campus","7748 Highway 290 West","Austin","TX","78736",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"6361",222992006,"Austin Community College District","Rio Grande Campus","1212 Rio Grande Street","Austin","TX","78701",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6362",222992007,"Austin Community College District","Riverside Campus","1020 Grove Blvd.","Austin","TX","78741",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
"6363",222992009,"Austin Community College District","Eastview Campus","3401 Weberville Road","Austin","TX","78702",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"6364",222992012,"Austin Community College District","Service Center","9101 Tuscany Way","Austin","TX","78754",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6365",222992013,"Austin Community College District","South Austin Campus","1820 West Stassney Lane","Austin","TX","78745",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6366",222992014,"Austin Community College District","Round Rock Campus","4400 College Park Drive","Round Rock","TX","78665",4,"Public, 2-year",19141,24174,43315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"6367",222992015,"Austin Community College District","Bastrop Center","1614 Chambers","Bastrop","TX","78602",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6368",222992016,"Austin Community College District","Elgin Center","902 West 2nd Street","Elgin","TX","78621",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6369",222992017,"Austin Community College District","Fredricksburg Center","2818 E. Highway 290","Fredricksburg","TX","78624",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6370",222992018,"Austin Community College District","Georgetown Center","2211 N. Austin Ave","Georgetown","TX","78626",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
"6371",222992019,"Austin Community College District","Hays Center","4800 Jack C. Hays Trail","Buda","TX","78610",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"6372",222992020,"Austin Community College District","Leander Center","3301 S. Bagdad Rd","Leander","TX","78641",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
"6373",222992021,"Austin Community College District","Lockhart Center","#1 Lion Country Dr","Lockhart","TX","78644",4,"Public, 2-year",19141,24174,43315,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1
